idx,relpath,class,sha1,conflict_group,excluded
581,severe_vibration/Screenshot 2026-04-21 125207.png,severe_vibration,03caafccd6aab7359db5e7abe1f5d2500dac43fc,,False
582,severe_vibration/Screenshot 2026-04-21 125222.png,severe_vibration,0664ffdad4a3c6f1f314b40fe221e1a6f98acea6,,False
583,severe_vibration/Screenshot 2026-04-21 130351.png,severe_vibration,3576cd44e28ae619d741dd029ad1bce3bbdd0cd8,,False
584,severe_vibration/Screenshot 2026-04-21 130407.png,severe_vibration,c572adedd5e51a617bc7a913dcd0e7019d5cace1,,False
585,severe_vibration/Screenshot 2026-04-21 130428.png,severe_vibration,7dba16a0b4785b66094cf15520d769d25c3d2485,,False
586,severe_vibration/Screenshot 2026-04-21 131532.png,severe_vibration,7a109f44b8f411567771535199eafd7be0d2f2c9,,False
587,severe_vibration/Screenshot 2026-04-21 131549.png,severe_vibration,0bef97e66f1a4ac89e144cf913d2f435d306cd5e,,False
588,severe_vibration/Screenshot 2026-04-21 132326.png,severe_vibration,3f80bc1162ab34168633955744bdd8ad37d36a86,,False
589,severe_vibration/Screenshot 2026-04-21 132353.png,severe_vibration,30534ef8867af0503735abe4ac43c416e423e573,,False
590,severe_vibration/Screenshot 2026-04-21 132400.png,severe_vibration,d59404688d6f10c8c8ea61367fb3585ffa1e1b67,,False
591,severe_vibration/Screenshot 2026-04-21 132414.png,severe_vibration,dc6fe0b5db53d8f04504b781a06053c360b887e5,,False
592,severe_vibration/Screenshot 2026-04-21 133159.png,severe_vibration,0f9ffe913223ec11904f6f49999de17e0f4a6ed1,,False
593,severe_vibration/Screenshot 2026-04-21 133204.png,severe_vibration,db17fd74e900217f3394edb5e8a7d51412f25a65,,False
594,severe_vibration/Screenshot 2026-04-21 133220.png,severe_vibration,942fe3357fb63620ed1b0bce4be0900f8942cc42,,False
595,severe_vibration/Screenshot 2026-04-21 133454.png,severe_vibration,8f46e3e0d80bd83b23bbe4bc79a7d59098216655,,False
596,severe_vibration/Screenshot 2026-04-22 154209.png,severe_vibration,c5158e6e5978607491aad1b7a018b0100d7899e7,,False
597,severe_vibration/Screenshot 2026-04-22 154505.png,severe_vibration,e428552f6edf0b573c2ad082199eb85d2361b323,,False
598,severe_vibration/Screenshot 2026-04-22 155042.png,severe_vibration,c8e427c40a16b22bd46af0d9fcd8e101a32aaa34,,False
599,severe_vibration/Screenshot 2026-04-22 155240.png,severe_vibration,e040de2a4061a8496a3308af9310625fc85ed400,e040de2a4061a8496a3308af9310625fc85ed400,True
600,severe_vibration/Screenshot 2026-04-23 115825.png,severe_vibration,b9729d5de7f258c78fe2dacdf4be444b712c8592,,False
601,severe_vibration/Screenshot 2026-04-23 115905.png,severe_vibration,5024e250e8f6b7de1d3914087193c41fc3943b96,,False
602,severe_vibration/Screenshot 2026-04-23 115938.png,severe_vibration,c7d1cf6cea1accf0a1f9d05989f4ce7b2b914e25,,False
603,severe_vibration/Screenshot 2026-04-23 115944.png,severe_vibration,1fc5d04337d46916cb0e5e43f0476d6ffca5e945,,False
604,severe_vibration/Screenshot 2026-04-23 121116.png,severe_vibration,842cd82e0e13171212cfd1218de95f8a886a937c,,False
605,severe_vibration/Screenshot 2026-04-23 121127.png,severe_vibration,57e0fa3542c1e3cacfd6268bc078c9a7063f3e1a,,False
606,severe_vibration/Screenshot 2026-04-23 121323.png,severe_vibration,86295ab1c15b35d1d86827139ab4d155e8701bbf,,False
607,severe_vibration/Screenshot 2026-04-23 122147.png,severe_vibration,86dac323852c2f53e18fddeb5677171fb6c2e22a,,False
608,severe_vibration/Screenshot 2026-04-23 122853.png,severe_vibration,267796677a63817b2aa11de34d72bce57b97b6e9,,False
609,severe_vibration/Screenshot 2026-04-23 123040.png,severe_vibration,05726c5a6ba30058f6cbe9717647426440b60721,,False
610,severe_vibration/Screenshot 2026-04-23 123053.png,severe_vibration,1297f076c82b7b4220700d29e5355f29c4a4073d,,False
611,severe_vibration/Screenshot 2026-04-23 124231.png,severe_vibration,67ab04ef3f1d7126ffa49144f736cb3a6328a0cb,,False
612,severe_vibration/Screenshot 2026-04-23 124238.png,severe_vibration,49611ec541586029e1409418043b14759b0f114b,,False
613,severe_vibration/Screenshot 2026-04-23 124800.png,severe_vibration,298f484dd1e625c28cd04d0502add15e28b83921,,False
614,severe_vibration/Screenshot 2026-04-23 125548.png,severe_vibration,017ba100ad40338f758fda1af3d106d0510f11da,,False
615,severe_vibration/Screenshot 2026-04-23 130106.png,severe_vibration,4d1aeb192b16cfd1b796722f9825783202510f91,,False
616,severe_vibration/Screenshot 2026-04-23 130111.png,severe_vibration,597fe2db881600a258d64d01f8e4d47533458235,,False
617,severe_vibration/Screenshot 2026-04-24 141807.png,severe_vibration,18b49f1dff2a56dd361ec32bbdda44b7a5fcf0b2,,False
618,severe_vibration/Screenshot 2026-04-24 141821.png,severe_vibration,ef3332d6385b8412f77ba1a7bedab4554747687a,,False
619,severe_vibration/Screenshot 2026-04-24 142326.png,severe_vibration,f0543412ad359c8889a46d71dbbba5d4929796e7,,False
620,severe_vibration/Screenshot 2026-04-24 143611.png,severe_vibration,054910ee55a39e9d8a9daa6a2075afc40ee39213,,False
621,severe_vibration/Screenshot 2026-04-24 144403.png,severe_vibration,6b219faf709c5442510665de25a9c314bfb5e750,,False
622,severe_vibration/Screenshot 2026-04-24 144417.png,severe_vibration,71d62f91edad07970de01c8c09db0bea6fd743d5,,False
623,severe_vibration/Screenshot 2026-04-24 144746.png,severe_vibration,2b7ae8e5a13fb54ecf06cbca3de9035006020dbe,,False
624,severe_vibration/Screenshot 2026-04-24 144815.png,severe_vibration,210dfabd6bf895f64bd86847512814c663fb75d2,,False
625,severe_vibration/Screenshot 2026-04-24 145307.png,severe_vibration,37df6b226b3d17b41f91727955fdc7c55b06808b,,False
626,severe_vibration/Screenshot 2026-04-24 145313.png,severe_vibration,aa565fe8737cfcba07114f1ea519840d5e0d7fe8,,False
627,severe_vibration/Screenshot 2026-04-24 151305.png,severe_vibration,1754daee83a559cdbdd2eb8c92ec51365abbf899,,False
628,severe_vibration/Screenshot 2026-04-24 152402.png,severe_vibration,1b0819a694eceb7ac56e41851e35c1e548a23e0a,,False
629,severe_vibration/Screenshot 2026-04-26 125141.png,severe_vibration,f520be1205cae1486c94063ca7ed2d955af3c940,,False
630,severe_vibration/Screenshot 2026-04-27 095056.png,severe_vibration,82799f6d538f04ce4ea902eb9a1e8e99bd7ec74d,,False
631,severe_vibration/Screenshot 2026-04-27 095238.png,severe_vibration,82e9a519b19c2e729e33f56feb02e7b768739832,,False
632,severe_vibration/Screenshot 2026-04-27 101113.png,severe_vibration,e6fd8165b0d5aec4d060b4637112110f098bba51,,False
633,severe_vibration/Screenshot 2026-04-27 135738.png,severe_vibration,4769a3becb75fdb53263f04614928c94715594d2,,False
634,severe_vibration/Screenshot 2026-04-27 205145.png,severe_vibration,6b106e840a28f68cd1057dcd10d632901472ea14,,False
635,severe_vibration/Screenshot 2026-04-27 205154.png,severe_vibration,2b00a158742721b446c9757bc1d043dc4f2160bf,,False
636,severe_vibration/Screenshot 2026-04-30 112110.png,severe_vibration,7091d8a5f04a7e7f058dfa4bf49e015a5c105180,,False
637,severe_vibration/Screenshot 2026-04-30 112120.png,severe_vibration,9043384a362e0f883b442a8d94c73a96eaa5425c,,False
638,severe_vibration/Screenshot 2026-05-01 085823.png,severe_vibration,0e35b7c26909ebe4823bae8cc4e8a4da50521af1,,False
639,severe_vibration/Screenshot 2026-05-01 085915.png,severe_vibration,1480d125a3bfa312b500a55e5ef457a2c0c26892,,False
640,severe_vibration/Screenshot 2026-05-01 090023.png,severe_vibration,b512f6c9fb8835af95d7866075b8f98cf3386e7a,,False
641,severe_vibration/Screenshot 2026-05-01 090144.png,severe_vibration,3376a0e85ef3deb744a4a7287ab7de60eb26155d,,False
642,severe_vibration/Screenshot 2026-05-01 090330.png,severe_vibration,e8ca15c83fabc14b8d800fa2dc6009ed03df01bd,,False
643,severe_vibration/Screenshot 2026-05-01 090410.png,severe_vibration,45b1e86edfd1638911c0b5c33683b6eadfd3c85c,,False
644,vibration/Screenshot 2026-04-04 171656.png,vibration,093baa4dae1fa768afa6d1a10dae92df244f16b1,,False
645,vibration/Screenshot 2026-04-18 134015.png,vibration,5966517ab9afbbbeda43ff148a88e3b43d94c2ec,,False
646,vibration/Screenshot 2026-04-18 134037.png,vibration,a448c68a99898907d3ca8732e8b3a4b7077f67c3,,False
647,vibration/Screenshot 2026-04-18 135615.png,vibration,4ad5db120a23de3a4071b30f9e0f6eb7f1691f3a,,False
648,vibration/Screenshot 2026-04-18 141242.png,vibration,dd414ff6297eb56eba794c75027d65fd9c0e21cd,,False
649,vibration/Screenshot 2026-04-18 141328.png,vibration,26477982bdf2b1e2e541d03489408aa73e69ad71,,False
650,vibration/Screenshot 2026-04-18 143130.png,vibration,5623a64359d88731cb26b55885808e81efd6ab4a,,False
651,vibration/Screenshot 2026-04-18 143141.png,vibration,0c7f83ddb58c740815c8c2f64f4f08de5b171c53,,False
652,vibration/Screenshot 2026-04-18 144556.png,vibration,4d1fad7c7a4b2c06b946ad671e1821e5bd6acac0,,False
653,vibration/Screenshot 2026-04-19 115421.png,vibration,dd70ca6d916b785ba82484c49e3a7a9ea5ce3bc5,,False
654,vibration/Screenshot 2026-04-19 115509.png,vibration,b593c7793f2e0fc3b7d100a55f234f18b4b1d01d,,False
655,vibration/Screenshot 2026-04-19 115549.png,vibration,be340e45d9f786165ee7e8df21e81b1232b4fdcd,,False
656,vibration/Screenshot 2026-04-19 115635.png,vibration,4aafa06d0f4089cfe46927d73f6ec750da860c2b,,False
657,vibration/Screenshot 2026-04-19 121917.png,vibration,2ac36c3602c8ad1f7d8a0c6afd408d7bfc5b2afb,,False
658,vibration/Screenshot 2026-04-20 124642.png,vibration,fdd455c601eef058a6b5c64d2130e8186f950255,,False
659,vibration/Screenshot 2026-04-20 141654.png,vibration,addef2fc4ca103533f6ae8c905a0973e26cb546f,,False
660,vibration/Screenshot 2026-04-21 125025.png,vibration,8f4e4ac7e80a26e41608e3b66e3e89160af08c8a,,False
661,vibration/Screenshot 2026-04-21 130412.png,vibration,8da364568a873e8a7661f800058f79762903b705,,False
662,vibration/Screenshot 2026-04-21 130509.png,vibration,ac9b6552c7d19569b6d9fc38d59d958be4585583,,False
663,vibration/Screenshot 2026-04-21 132257.png,vibration,e95176ebaad29c9be4cc09b7d31c63fc4332171a,,False
664,vibration/Screenshot 2026-04-21 133105.png,vibration,2703e092f062c7eb8a919650dbf7a70a56500691,,False
665,vibration/Screenshot 2026-04-21 133511.png,vibration,28f9f7c4ad89bd2dfc96ed8b5a830855592b8736,,False
666,vibration/Screenshot 2026-04-22 154134.png,vibration,be82679a098628d8b7bebead363b08d9437d2e09,,False
667,vibration/Screenshot 2026-04-22 154146.png,vibration,e332966f07befbafe7b0a24154671c4f210a6c7c,,False
668,vibration/Screenshot 2026-04-22 154203.png,vibration,48f3c2616d03919f5f408fc415c2e7ad3ca16614,,False
669,vibration/Screenshot 2026-04-22 154236.png,vibration,2615678a91af022ffbfe4238cccecae726d69a25,2615678a91af022ffbfe4238cccecae726d69a25,True
670,vibration/Screenshot 2026-04-22 154324.png,vibration,7cfc25cd71b7d6c738861c8f06df845c66dbd0b3,,False
671,vibration/Screenshot 2026-04-22 154344.png,vibration,970d66f41abc33904bb9701b88a2e73592712135,,False
672,vibration/Screenshot 2026-04-22 154919.png,vibration,976216fab1a51a247a1cf5f366e9a987920a1925,,False
673,vibration/Screenshot 2026-04-22 155204.png,vibration,70bf43d4b232d37f1f4ab57241eb1e3caf73fd74,70bf43d4b232d37f1f4ab57241eb1e3caf73fd74,True
674,vibration/Screenshot 2026-04-23 121158.png,vibration,66d09aa0ab3090559d6eb9ea6557d01a1d710cdb,,False
675,vibration/Screenshot 2026-04-23 121225.png,vibration,3647add62d7f49543e13e05082eb4abfce3d4626,,False
676,vibration/Screenshot 2026-04-23 122238.png,vibration,980cd850ae5dab6196b2ad558a434f74c1df8676,,False
677,vibration/Screenshot 2026-04-23 124721.png,vibration,e4f0212e29f3c78e8fbe92588074e83021683cf0,,False
678,vibration/Screenshot 2026-04-24 141801.png,vibration,834e79a6d952a2cf23723bac77ac4c9b2215831b,,False
679,vibration/Screenshot 2026-04-24 144821.png,vibration,64c06580a4e1d8d535b6be28fa6bc0f2e7a9e561,,False
680,vibration/Screenshot 2026-04-24 151320.png,vibration,f064bef5aaeadeb26c1cdc71e7d4551b50c954a7,,False
681,vibration/Screenshot 2026-04-24 152407.png,vibration,95478a9053aa8e75868b4d37c1b56a1326644bf7,,False
682,vibration/Screenshot 2026-04-24 152425.png,vibration,9dea713c591449329cdef42600afc0c8ff3ccd28,9dea713c591449329cdef42600afc0c8ff3ccd28,True
683,vibration/Screenshot 2026-04-26 125747.png,vibration,2ae1fcc00338d291a0867b3434efe28e82030c9b,,False
684,vibration/Screenshot 2026-04-26 131840.png,vibration,9b1b53cc71b9c6e063c8ac1f6a7a94a7bf5697ea,,False
685,vibration/Screenshot 2026-04-27 094001.png,vibration,d3d77796110b80812d0921812c454d45aef58264,d3d77796110b80812d0921812c454d45aef58264,True
686,vibration/Screenshot 2026-04-27 094712.png,vibration,661034a1d93da1f5b48cfc1cb81ea62fc85d4d47,,False
687,vibration/Screenshot 2026-04-27 094720.png,vibration,3a6181ae27a0dde39b151a018cb4d33d62aa7240,,False
688,vibration/Screenshot 2026-04-27 095008.png,vibration,0e03f5f4499039d4be8c6761678e076f2c200b20,,False
689,vibration/Screenshot 2026-04-27 095135.png,vibration,d7bdc32a8b0ae60fa991811ce7a66e7af0851272,,False
690,vibration/Screenshot 2026-04-27 100339.png,vibration,cac78cbc2d2ce3a04354eb5922d998ffa7387677,,False
691,vibration/Screenshot 2026-04-27 101151.png,vibration,cfe0c4567dfceed6ff5a6e5176082368a550b1c7,,False
692,vibration/Screenshot 2026-04-27 135746.png,vibration,40b97f00793c418de984beb494b3420d4c6c9a8b,,False
693,vibration/Screenshot 2026-04-27 205254.png,vibration,cb8d288157ee8b567e396fcdf9d76d47a36a76a4,,False
694,vibration/Screenshot 2026-05-05 140658.png,vibration,5ff043ea3546230c4169b6cdf1d4904dac538114,5ff043ea3546230c4169b6cdf1d4904dac538114,True
